pc_time,fn,r0_raw,r0_hampel_gate,r0_filtered_ewma,r1,r2,glitch_flag,N,alpha,k1
2026/6/16 14:19,572,2.13348,2.13348,1.614605,2.223138,2.447284,0,7,0.4,3
2026/6/16 14:19,573,1.231817,1.231817,1.46149,1.236894,1.236894,0,7,0.4,3
2026/6/16 14:19,574,1.232159,1.232159,1.369757,1.236894,1.236894,0,7,0.4,3
2026/6/16 14:19,575,1.326553,1.326553,1.352476,1.326553,1.343083,0,7,0.4,3
2026/6/16 14:19,576,2.13348,1.326553,1.342107,2.223138,2.447284,1,7,0.4,3
2026/6/16 14:19,577,2.13348,1.326553,1.335885,2.223138,2.447284,1,7,0.4,3
2026/6/16 14:19,578,2.13348,2.13348,1.654923,2.223138,2.447284,0,7,0.4,3
2026/6/16 14:19,579,0.250651,0.250651,1.093214,0.250651,0.258976,0,7,0.4,3
2026/6/16 14:19,580,1.326553,1.326553,1.18655,1.326553,1.338268,0,7,0.4,3
2026/6/16 14:19,581,0.250651,0.250651,0.81219,0.250651,0.268748,0,7,0.4,3
2026/6/16 14:19,582,0.337092,0.337092,0.622151,0.340309,0.340309,0,7,0.4,3
2026/6/16 14:19,583,0.336924,0.336924,0.50806,0.340309,0.340309,0,7,0.4,3
2026/6/16 14:19,584,0.337175,0.337175,0.439706,0.340309,0.340309,0,7,0.4,3
2026/6/16 14:19,585,0.332424,0.332424,0.396793,1.326553,1.326553,0,7,0.4,3
2026/6/16 14:19,586,0.329335,0.329335,0.36981,1.326553,1.326553,0,7,0.4,3
2026/6/16 14:19,587,0.331359,0.331359,0.35443,0.340309,0.340309,0,7,0.4,3
2026/6/16 14:19,588,0.334388,0.334388,0.346413,0.340309,0.340309,0,7,0.4,3
2026/6/16 14:19,589,0.336713,0.336713,0.342533,0.340309,0.340309,0,7,0.4,3
2026/6/16 14:19,590,0.270335,0.332424,0.338489,0.340309,0.340309,1,7,0.4,3
2026/6/16 14:19,591,0.270892,0.331359,0.335637,0.340309,0.340309,1,7,0.4,3
2026/6/16 14:19,592,0.336272,0.336272,0.335891,0.340309,0.340309,0,7,0.4,3
2026/6/16 14:19,593,0.270899,0.331359,0.334078,0.340309,0.340309,1,7,0.4,3
